4.0531158447265625e-06,sumar_lista,0
1.1205673217773438e-05,sumar_tupla,0
4.291534423828125e-05,sumar_objeto,0
6.198883056640625e-06,sumar_usando_yield,0
5.245208740234375e-06,sumar_conjunto,0
7.152557373046875e-06,sumar_valores_diccionario,0
0.0013082027435302734,sumar_numpy_array,0
0.001638650894165039,sumar_pandas_series,0
0.0006892681121826172,sumar_polars_series,0
8.273124694824219e-05,sumar_lista,0
4.696846008300781e-05,sumar_tupla,0
0.00043463706970214844,sumar_objeto,0
6.866455078125e-05,sumar_usando_yield,0
2.765655517578125e-05,sumar_conjunto,0
5.14984130859375e-05,sumar_valores_diccionario,0
7.271766662597656e-05,sumar_numpy_array,0
0.0006487369537353516,sumar_pandas_series,0
0.00010395050048828125,sumar_polars_series,0
0.0002734661102294922,sumar_lista,0
0.0003218650817871094,sumar_tupla,0
0.09885740280151367,sumar_objeto,0
0.00029087066650390625,sumar_usando_yield,0
0.0004105567932128906,sumar_conjunto,0
0.00043272972106933594,sumar_valores_diccionario,0
5.888938903808594e-05,sumar_numpy_array,0
0.00023317337036132812,sumar_pandas_series,0
0.00034427642822265625,sumar_polars_series,0
0.0023131370544433594,sumar_lista,0
0.0033004283905029297,sumar_tupla,0
0.07785511016845703,sumar_objeto,0
0.0030710697174072266,sumar_usando_yield,0
0.004045009613037109,sumar_conjunto,0
0.00810551643371582,sumar_valores_diccionario,0
0.000179290771484375,sumar_numpy_array,0
0.00031638145446777344,sumar_pandas_series,0
0.0027790069580078125,sumar_polars_series,0
0.03574705123901367,sumar_lista,0
0.03829169273376465,sumar_tupla,0
0.7920427322387695,sumar_objeto,0
0.025772571563720703,sumar_usando_yield,0
0.045647382736206055,sumar_conjunto,0
0.06211066246032715,sumar_valores_diccionario,0
0.0013840198516845703,sumar_numpy_array,0
0.0011773109436035156,sumar_pandas_series,0
0.03450417518615723,sumar_polars_series,0
0.17299556732177734,sumar_lista,0
0.20770525932312012,sumar_tupla,0
3.4367692470550537,sumar_objeto,0
0.11919593811035156,sumar_usando_yield,0
0.19527149200439453,sumar_conjunto,0
0.29106783866882324,sumar_valores_diccionario,0
0.005505084991455078,sumar_numpy_array,0
0.005227088928222656,sumar_pandas_series,0
0.18967080116271973,sumar_polars_series,0
5.7220458984375e-06,sumar_lista,0
5.0067901611328125e-06,sumar_tupla,0
2.7894973754882812e-05,sumar_objeto,0
2.384185791015625e-06,sumar_usando_yield,0
3.0994415283203125e-06,sumar_conjunto,0
3.814697265625e-06,sumar_valores_diccionario,0
4.982948303222656e-05,sumar_numpy_array,0
0.0001976490020751953,sumar_pandas_series,0
6.890296936035156e-05,sumar_polars_series,0
3.147125244140625e-05,sumar_lista,0
3.218650817871094e-05,sumar_tupla,0
0.0001964569091796875,sumar_objeto,0
2.6702880859375e-05,sumar_usando_yield,0
2.0503997802734375e-05,sumar_conjunto,0
4.029273986816406e-05,sumar_valores_diccionario,0
2.7894973754882812e-05,sumar_numpy_array,0
0.0001595020294189453,sumar_pandas_series,0
7.939338684082031e-05,sumar_polars_series,0
0.00017833709716796875,sumar_lista,0
0.0002739429473876953,sumar_tupla,0
0.0018665790557861328,sumar_objeto,0
0.0002357959747314453,sumar_usando_yield,0
0.00020384788513183594,sumar_conjunto,0
0.00034427642822265625,sumar_valores_diccionario,0
2.4080276489257812e-05,sumar_numpy_array,0
0.0001087188720703125,sumar_pandas_series,0
0.0003342628479003906,sumar_polars_series,0
0.0017240047454833984,sumar_lista,0
0.002566099166870117,sumar_tupla,0
0.023622989654541016,sumar_objeto,0
0.0022783279418945312,sumar_usando_yield,0
0.002203226089477539,sumar_conjunto,0
0.004344940185546875,sumar_valores_diccionario,0
0.00015401840209960938,sumar_numpy_array,0
0.00023126602172851562,sumar_pandas_series,0
0.003316164016723633,sumar_polars_series,0
0.027814149856567383,sumar_lista,0
0.03821086883544922,sumar_tupla,0
0.22016477584838867,sumar_objeto,0
0.024262666702270508,sumar_usando_yield,0
0.041723012924194336,sumar_conjunto,0
0.05927634239196777,sumar_valores_diccionario,0
0.001209259033203125,sumar_numpy_array,0
0.0023670196533203125,sumar_pandas_series,0
0.03763532638549805,sumar_polars_series,0
0.15252327919006348,sumar_lista,0
0.20098567008972168,sumar_tupla,0
3.202080249786377,sumar_objeto,0
0.11834883689880371,sumar_usando_yield,0
0.22696185111999512,sumar_conjunto,0
0.30237603187561035,sumar_valores_diccionario,0
0.006356716156005859,sumar_numpy_array,0
0.006710052490234375,sumar_pandas_series,0
0.18236088752746582,sumar_polars_series,0
5.4836273193359375e-06,sumar_lista,0
3.814697265625e-06,sumar_tupla,0
2.9087066650390625e-05,sumar_objeto,0
2.1457672119140625e-06,sumar_usando_yield,0
3.337860107421875e-06,sumar_conjunto,0
3.5762786865234375e-06,sumar_valores_diccionario,0
4.7206878662109375e-05,sumar_numpy_array,0
0.00017452239990234375,sumar_pandas_series,0
5.745887756347656e-05,sumar_polars_series,0
2.7179718017578125e-05,sumar_lista,0
3.147125244140625e-05,sumar_tupla,0
0.00018596649169921875,sumar_objeto,0
2.47955322265625e-05,sumar_usando_yield,0
1.9550323486328125e-05,sumar_conjunto,0
3.7670135498046875e-05,sumar_valores_diccionario,0
2.1457672119140625e-05,sumar_numpy_array,0
0.00010633468627929688,sumar_pandas_series,0
5.6743621826171875e-05,sumar_polars_series,0
0.00017833709716796875,sumar_lista,0
0.0002675056457519531,sumar_tupla,0
0.0017545223236083984,sumar_objeto,0
0.00022125244140625,sumar_usando_yield,0
0.000213623046875,sumar_conjunto,0
